id,source,title,text
http://arxiv.org/abs/1205.3326v2,paper,A Metamaterial-Inspired Model for Electron Waves in Bulk Semiconductors,"Based on an analogy with electromagnetic metamaterials, we develop an effective medium description for the propagation of electron matter waves in bulk semiconductors with a zincblende structure. It is formally demonstrated that even though departing from a different starting point, our theory gives results for the energy stationary states consistent with Bastard's envelope function approximation in the long-wavelength limit. Using the proposed approach, we discuss the time evolution of a wave packet in a bulk semiconductor with a zero-gap and linear energy-momentum dispersion."
http://arxiv.org/abs/1207.5247v1,paper,Determination of Sensitivity of Semiconductor Detectors of   Gamma-Radiation,Properties of response functions of room temperature gamma-radiation detectors based on wide band-gap semiconductors are researched using Monte-Carlo method. It is shown that approximate formulas which connect detector sensitivity with absorbed energy of monochromatic radiation in the energy range between 0.06 and 3 MeV can be obtained for some kinds of semiconductors. We determined gamma-quantum energy regions and detector thicknesses where obtained approximate formulas are correct. Regions of maximum error of approximate formulas are also determined.
http://arxiv.org/abs/1208.2876v1,paper,Anisotropic Effective Mass,"In this work, we derive a three-dimensional effective mass that is suitable for treatment of electrons in anisotropic semiconductors. We show that it is possible to define a scalar anisotropic three-dimensional mass that reduces to a one-dimensional definition for isotropic materials. We extend the effective mass definition and apply it to electrons in non-parabolic semiconductors and demonstrate that the effective mass is generally dependent on particle energy. Finally, we show that the proposed definition of the effective mass is compatible with the experimentally measured cyclotron mass in isotropic materials while leading to a more accurate result in anisotropic semiconductors."
http://arxiv.org/abs/1304.3400v1,paper,Distinguishing Spin Relaxation Mechanisms in Organic Semiconductors,"A theory is introduced for spin relaxation and spin diffusion of hopping carriers in a disordered system. For disorder described by a distribution of waiting times between hops (e.g. from multiple traps, site-energy disorder and/or positional disorder) the dominant spin relaxation mechanisms in organic semiconductors (hyperfine, hopping-induced spin-orbit, and intra-site spin relaxation) each produce different characteristic spin relaxation and spin diffusion dependences on temperature. The resulting unique experimental signatures predicted by the theory for each mechanism in organic semiconductors provide a prescription for determining the dominant spin relaxation mechanism."
http://arxiv.org/abs/1309.3064v1,paper,Below-bandgap excitation of bulk semiconductors by twisted light,"I theoretically investigate the response of bulk semiconductors to excitation by twisted light below the energy bandgap. To this end, I modify a well-known model of light-semiconductor interaction to account for the conservation of the light's momentum. I show that the excited states can be thought of as a superposition of slightly perturbed exciton states undergoing a complex center-of-mass motion. In addition, the absorption would occur at a slightly shifted energy (compared to plane waves) and would exhibit complex spatial patterns in the polarization and current."
http://arxiv.org/abs/1310.0415v1,paper,Transient processes in disordered semiconductor structures under   dispersive transport conditions: Fractional calculus approach,"We continue to develop a new approach to description of charge kinetics in disordered semiconductors. It is based on fractional diffusion equations. This article is devoted to transient processes in structures under dispersive transport conditions. We demonstrate that this approach allows us (i) to take into account energetic and topological types of disorder in common, (ii) to consider transport in samples with spatial distributions of localized states, and (iii) to describe transport in non-homogeneous materials with distributed dispersion parameter. Using fractional approach provides some specifications in interpretation of time-of-flight experiments in disordered semiconductors."
http://arxiv.org/abs/1311.0033v3,paper,One dimensional massless Dirac bands in semiconductor superlattices,"Semiconductor superlattices may display dispersions that are degenerate either at the zone center or zone boundary. We show that they are linear upon the wave-vector in the vicinity of the crossing point. This establishes a realisation of massless Dirac bands within semiconductor materials. We show that the eigenstates and the corresponding Wannier functions of these superlattices have peculiar symmetry properties. We discuss the stability of the properties of such superlattices versus the electron in-plane motion. As a distinct fingerprint, the inter-subband magneto-absorption spectrum for such superlattices is discussed."
http://arxiv.org/abs/1403.3956v3,paper,Roton-maxon spectrum and instability for weakly interacting dipolar   excitons in a semiconductor layer,"The formation of the roton-maxon excitation spectrum and the roton instability effect for a weakly correlated Bose gas of dipolar excitons in a semiconductor layer are predicted. The stability diagram is calculated. According to our numerical estimations, the threshold of the roton instability for Bose-Einstein condensed exciton gas with roton-maxon spectrum is achievable experimentally, e.g., in GaAs semiconductor layers."
http://arxiv.org/abs/1403.6458v1,paper,On phase noise of self-injection locked semiconductor lasers,"We discuss our recent progress in iimproving the phase noise of a semiconductor laser using self-injection locking of to a mode of a high-Q whispering gallery mode resonator. Locking efficiency is analyzed for semiconductor distributed feedback (DFB) as well as Fabry-Perot (FP) lasers operating at 690nm, 1060nm, 1550nm, and 2000nm. Instantaneous linewidth below 300 Hz is realized with telecom DFB lasers. Tunability of the lasers is demonstrated. Commercially available packaged ""plug-and-play"" devices are manufactured."
http://arxiv.org/abs/1404.6709v1,paper,Active control of emission directionality of semiconductor microdisk   lasers,"We demonstrate lasing mode selection in nearly circular semiconductor microdisks by shaping the spatial profile of optical pump. Despite of strong mode overlap, adaptive pumping suppresses all lasing modes except the targeted one. Due to slight deformation of the cavity shape and boundary roughness, each lasing mode has distinct emission pattern. By selecting different mode to be the dominant lasing mode, we can switch both the lasing frequency and the output direction. Such tunability by external pump after the laser is fabricated enhances the functionality of semiconductor microcavity lasers."
http://arxiv.org/abs/1406.2072v2,paper,Exciton-plasmaritons in graphene-semiconductor structures,We study strong coupling between plasmons in monolayer charge-doped graphene and excitons in a narrow gap semiconductor quantum well separated from graphene by a potential barrier. We show that the Coulomb interaction between excitons and plasmons result in mixed states described by a Hamiltonian similar to that for exciton-polaritons and derive the exciton-plasmon coupling constant that depends on system parameters. We calculate numerically the Rabi splitting of exciton- plasmariton dispersion branches for several semiconductor materials and find that it can reach values of up to 50 - 100 meV.
http://arxiv.org/abs/1406.4438v1,paper,Entrainment by Spatiotemporal Chaos in Glow Discharge-Semiconductor   Systems,"Entrainment of limit cycles by chaos [1] is discovered numerically through specially designed unidirectional coupling of two glow discharge-semiconductor systems. By utilizing the auxiliary system approach [2], it is verified that the phenomenon is not a chaos synchronization. Simulations demonstrate various aspects of the chaos appearance in both drive and response systems. Chaotic control is through the external circuit equation and governs the electrical potential on the boundary. The expandability of the theory to collectives of glow discharge systems is discussed, and this increases the potential of applications of the results. Moreover, the research completes the previous discussion of the chaos appearance in a glow discharge-semiconductor system [3]."
http://arxiv.org/abs/1410.1829v2,paper,Band gaps induced by vacuum photons in closed semiconductor cavities,"We consider theoretically a closed (zero-dimensional) semiconductor microcavity where confined vacuum photonic mode is coupled to electrons in valence band of the semiconductor. It is shown that vacuum-induced virtual electron transitions between valence and conduction bands result in renormalization of electron energy spectrum. As a consequence, vacuum-induced band gaps appear within the valence band. Calculated values of the band gaps are of sub-meV scale, that makes this QED effect to be measurable in state-of-the-art experiments."
http://arxiv.org/abs/1412.3296v1,paper,Effect of traps on the current impulse from X-ray induced conductivity   in wide-gap semiconductors,This article presents a theoretical model for the calculation of the current impulse from X-ray induced conductivity in wide-gap semiconductors that contain different types of traps and recombination centres. The absorption of one X-ray photon in a semiconductor with ohmic contacts was investigated. The influence of the main parameters of the traps and recombination centres on the shape and amplitude of the current impulse was determined.
http://arxiv.org/abs/1412.4932v1,paper,Charge and spin transport in a metal-semiconductor heterostructure with   double Schottky barriers,"Taking into account the available experimental results, we model the electronic properties and current-voltage characteristics of a ferromagnet-semiconductor junction. The Fe/GaAs interface is considered as a Fe/(i-GaAs)/n+-GaAs/n-GaAs multilayer structure with the Schottky barrier. We also calculate numerically the current-voltage characteristics of a double-Schottky-barrier structure Fe/GaAs/Fe, which are in agreement with available experimental data. For this structure, we have estimated the spin current in the GaAs layer, which characterizes spin injection from the ferromagnet to the semiconductor."
http://arxiv.org/abs/1507.01361v1,paper,Cascaded third harmonic generation in hybrid graphene-semiconductor   waveguides,"We study cascaded harmonic generation of hybrid surface plasmons in integrated planar waveguides composed of a graphene layer and a doped-semiconductor slab. We derive a comprehensive model of cascaded third harmonic generation through phase-matched nonlinear interaction of fundamental, second harmonic and third harmonic plasmonic modes supported by the structure. We show that hybrid graphene-semiconductor waveguides can simultaneously phase-match these three interacting harmonics, increasing the total third-harmonic output by a factor of 5 compared to the non-cascaded regime."
http://arxiv.org/abs/1507.06068v1,paper,Strain induced topological phase transitions in monolayer honeycomb   structures of group-V binary compounds,"We present first-principles calculations of electronic structures of a class of two-dimensional (2D) honeycomb structures of group-V binary compounds. Our results show these new 2D materials are stable semiconductors with direct or indirect band gaps. The band gap can be tuned by applying lattice strain. During their stretchable regime, they all exhibit metal-indirect gap semiconductor-direct gap semiconductor-topological insulator (TI) transitions with increasing strain from negative (compressive) to positive (tensile) values. The topological phase transition results from the band inversion at $\Gamma$ point due to lattice strain and is irrelevant to spin-orbit coupling (SOC)."
http://arxiv.org/abs/1509.00743v1,paper,Manipulating Spin-polarized Photocurrent in 2D Transition Metal   Dichalcogenides,"Manipulating spin polarization of electrons in nonmagnetic semiconductors by means of electric fields or optical fields is an essential theme of the conceptual nonmagnetic semiconductor-based spintronics. Here we experimentally demonstrate a method of generating spin polarization in monolayer transition metal dichalcogenides (TMD) by the circularly polarized optical pumping. The fully spin-polarized photocurrent is achieved through the valley dependent optical selection rules and the spin-valley locking in monolayer WS2, and electrically detected by a lateral spin-valve structure with ferromagnetic contacts. The demonstrated long spin lifetime, the unique valley contrasted physics and the spin-valley locking make monolayer WS2 an unprecedented candidate for semiconductor based spintronics."
http://arxiv.org/abs/1601.02636v1,paper,Light Amplification in Semiconductor-Superconductor Structures,"We study a new effect of Cooper-pair-based two-photon gain in semiconductor-superconductor structures, showing broadband enhancement of ultrafast two-photon amplification. We further show that with the superconducting enhancement, at moderately high seed intensities the two-photon gain contribution approaches that of the one-photon gain. A full quantum-optical model of singly- and fully-stimulated two-photon emission is developed. Our results provide new insights on nonlinear light-matter interaction in the superconducting state, including the possibility of coherent control in two-photon semiconductor-superconductor devices. The theoretically demonstrated effects can have important implications in optoelectronics and in coherent control applications."
http://arxiv.org/abs/1606.05098v2,paper,Chern insulating state in laterally patterned semiconductor   heterostructures,"Hexagonally patterned two-dimensional $p$-type semiconductor systems are quantum simulators of graphene with strong and highly tunable spin-orbit interactions. We show that application of purely in-plane magnetic fields, in combination with the crystallographic anisotropy present in low-symmetry semiconductor interfaces, allows Chern insulating phases to emerge from an originally topologically insulating state after a quantum phase transition. These phases are characterized by pairs of co-propagating edge modes and Hall conductivities $\sigma_{xy} = +\frac{2 e^2}{h}, -\frac{2 e^2}{h}$ in the absence of Landau levels or cyclotron motion. With current lithographic technology, the Chern insulating transitions are predicted to occur in GaAs heterostructures at magnetic fields of $\sim 5\text{T}$."
http://arxiv.org/abs/1606.06445v1,paper,Proposal for a spin MOSFET based on spin gapless semiconductors,We propose a spintronic metal oxide semiconductor field effect transistor (spin MOSFET) where a spin gapless semiconductor (SGS) constitutes the channel and the drain is a ferromagnetic metal. SGS exhibit a non-zero band gap in only one of the spin sub-bands and feature complete spin polarization at finite temperature. We present an analytical model of the device and comment the properties relevant for devices applications. Our results boost SGS as a new paradigm for the spin MOSFET concept.
http://arxiv.org/abs/1607.00859v1,paper,PyCells for an Open Semiconductor Industry,"In the modern semiconductor industry, automatic generation of parameterized and recurring layout structures plays an important role and should be present as a feature in Electronic Design Automation (EDA)-tools. Currently these layout generators are developed with a proprietary programming language and can be used with a specific EDA-tool. Therefore, the semiconductor companies find the development of the layout generators that can be used in all state of the art EDA-tools which support OpenAccess database appealing. The goal of this project is to develop computationally efficient layout generators with Python (PyCells), for ams AG technologies, that possess all the features of comprehensive layout generators."
http://arxiv.org/abs/1607.07026v1,paper,Consequences of the thermal dependence of spin orbit coupling in   semiconductors,"The $\vec{k}.\vec{p}$ perturbation theory in semiconductor modifies some spin related parameters of the semi-conducting system. Furthermore, renormalization of the Kane model parameters occurs when temperature appears in the scenario. In this paper, we have analysed the consequences of this renormalized Kane parameters on some spin transport issues. It is noteworthy to study that the temperature corrected scenario, explained here can open up a new direction towards the spin calorimetric applications in semiconductors."
http://arxiv.org/abs/1703.08020v1,paper,Spin transport of electrons and holes in a metal and in a semiconductor,"The features of the spin and charge transport of electrons and holes in a metal and a semiconductor were studied using the Boltzmann transport equations. It was shown that the electrons and holes carry the spin in opposite directions in an electrical current. As result, the spin polarization of an electrical current in a metal is substantially smaller than spin polarization of electron gas. It was shown that the spin properties of the electron gas are responsible for the existence of the concept of ""electrons"" and ""holes"" in a metal and a semiconductor."
http://arxiv.org/abs/1402.2151v1,paper,Phase Instability as a Source of Modal Dynamics in Semiconductor Lasers,"Thanks to a new derivation of the fundamental equations governing multimode dynamics for a semiconductor laser near its threshold, we identify regimes of existence of a pure phase instability (and of a mixed phase-amplitude turbulence regime) which give an alternative satisfactory interpre- tation of the deterministic multimode dynamics observed in some devices. The existence of intrinsic noise generated by the phase instability reconciles in the same description the deterministic and random features of the semiconductor dynamics."
http://arxiv.org/abs/1402.4207v1,paper,Satellite structures in the spectral functions of semiconductor quantum   well two-dimensional electron gases: a GW plus cumulant study,"We present theoretical calculations for the spectral functions and single-particle densities of states of the two-dimensional electron gas in semiconductor quantum wells at different electron densities using the GW+cumulant method. We compare our results to GW only calculations and find significant differences in the description of the satellites between the two theories: while GW theory predicts the existence of a plasmaron excitation, no such excitation is found in GW+cumulant theory. We compare our results to experimental tunneling spectra from semiconductor quantum wells and find good agreement for the satellite properties."
http://arxiv.org/abs/1407.3050v1,paper,Octave-spanning semiconductor laser,"We present here a semiconductor injection laser operating in continuous wave with an emission covering more than one octave in frequency, and displaying homogeneous power distribution among the lasing modes. The gain medium is based on a heterogeneous quantum cascade structure operating in the THz range. Laser emission in continuous wave takes place from 1.64 THz to 3.35 THz with optical powers in the mW range and more than 80 modes above threshold. Free-running beatnote investigations on narrow waveguides with linewidths of 980 Hz limited by jitter indicate frequency comb operation on a spectral bandwidth as wide as 624 GHz, making such devices ideal candidates for octave-spanning semiconductor-laser-based THz frequency combs."
http://arxiv.org/abs/1407.4068v2,paper,Observation of non-classical light in semiconductor microcavities,Semiconductor microcavities are widely used to study collective interactions of cavity exciton-polaritons leading to their condensation phenomenon. Exciton-light interaction is highly enhanced in such structures due to the resonance enhancement of the electromagnetic field inside the high quality cavity. Considerably lower interest is concerned to exciton states non-resonant with the cavity mode for which the exciton-photon interaction is strongly reduced due to the existence of the cavity. We point out here that these states are responsible for non-classical light generation in semiconductor microcavities.
http://arxiv.org/abs/1604.05296v1,paper,Large thermopower in the antiferromagnetic semiconductor BaMn$_2$Bi$_2$,"We report electrical and thermal transport properties of Mn-based material BaMn$_2$Bi$_2$ with ThCr$_2$Si$_2$ structure. The resistivity of the antiferromagnetic BaMn$_2$Bi$_2$ shows a metal-semiconductor transition at $\sim 80$ K with decreasing temperature. Correspondingly, the thermopower $S$ shows a peak at the same temperature, approaching ~150 $\mu$V/K. With increasing temperature $S$ decreases to about 125 $\mu$V/K at the room temperature. The magnetic field enhances the peak value to 210 $\mu$V/K. The Hall resistivity reveals an abrupt change of the carrier density close to the metal-semiconductor transition temperature."
http://arxiv.org/abs/1604.05882v1,paper,Ultrafast and gigantic spin injection in semiconductors,"The injection of spin currents in semiconductors is one of the big challenges of spintronics. Motivated by the ultrafast demagnetisation and spin injection into metals, we propose an alternative femtosecond route based on the laser excitation of superdiffusive spin currents in a ferromagnet such as Ni. Our calculations show that even though only a fraction of the current crosses the Ni-Si interface, the laser-induced creation of strong transient electrical fields at a ferromagnet-semiconductor interface allows for the injection of chargeless spin currents with a record spin polarisations of 80%. Beyond that they are pulsed on the time scale of 100 femtoseconds which opens the door for new experiments and ultrafast spintronics."
http://arxiv.org/abs/1604.07392v1,paper,Dispersion regions overlapping for bulk and surface polaritons in a   magnetic-semiconductor superlattice,Extraordinary dispersion features of both bulk and surface polaritons in a finely-stratified magnetic-semiconductor structure which is under an action of an external static magnetic field in the Voigt geometry are discussed in this letter. It is shown that the conditions for total overlapping dispersion regions of simultaneous existence of bulk and surface polaritons can be reached providing a conscious choice of the constitutive parameters and material fractions for both magnetic and semiconductor subsystems.
http://arxiv.org/abs/1707.00878v1,paper,CrCTe$_3$: Computational design of a robust two-dimensional   anti-ferromagnetic semiconductor,"Using density functional theory calculations we establish the hitherto unknown compound CrCTe$_3$ to be a stable anti-ferromagnetic semiconductor in the R$\bar{3}$ crystal structure with an indirect fundamental gap . Successive layers in the bulk compound are weakly bound by van der Waals forces so that individual layers can be easily exfoliated. A monolayer of CrCTe$_3$ is also an anti-ferromagnetic semiconductor. The monolayer is structurally stable over a large range of compressive and tensile strains, and the anti-ferromagnetic state is robust over this strain range. Band gap of the monolayer can be tuned by as much as 50% by applying strain in this range."
http://arxiv.org/abs/1805.05745v1,paper,Atomic-scale detection of magnetic impurity interactions in bulk   semiconductors,"We demonstrate on the basis of ab initio simulations how passivated semiconductor surfaces can be exploited to study bulklike interaction properties and wave functions of magnetic impurities on the atomic scale with conventional and spin-polarized scanning tunneling microscopy. By applying our approach to the case of $3d$ transition metal impurities close to the H/Si$(111)$ surface, we show exemplarily that their wave functions in Si are less extended than for Mn in GaAs, thus obstructing ferromagnetism in Si. Finally, we discuss possible applications of this method to other dilute magnetic semiconductors."
http://arxiv.org/abs/2104.03877v1,paper,Ferromagnetism in a Semiconductor with Mobile Carriers via Low-Level   Nonmagnetic Doping,"We show that doped cubic iron pyrite, which is a diamagnetic semiconductor, becomes ferromagnetic when $p$-type doped. We furthermore find that this material can exhibit high spin polarization both for tunneling and transport devices. These results are based on first principles electronic structure and transport calculations. This illustrates the use of $p$-type doping without magnetic impurities as a strategy for obtaining ferromagnetic semiconducting behavior, with implications for spintronic applications that require both magnetic ordering and good mobility. This is a combination that has been difficult to achieve by doping semiconductors with magnetic impurities. We show that phosphorus and arsenic may be effective dopants for achieving this behavior."
http://arxiv.org/abs/1201.0870v1,paper,Accurate theoretical bandgap calculations of II-VI semiconductors,"In this letter we present band gaps of II-VI semiconductors, calculated by the full potential linearized augmented plane wave (FP-LAPW) method with the modified Becke-Johnson (mBJ) potential. The accuracy of the calculated results is assessed by comparing them with the experimentally measured values. After careful analysis of the results presented in this paper, we found that the mBJ potential is very efficient in the predication of the bandgaps of II-VI semiconductors. It is also revealed that the effectiveness of mBJ is based on the proper treatment of the d-orbitals in the highly correlated electron system."
http://arxiv.org/abs/1312.1885v1,paper,Planning the electron traffic in semiconductor networks: A mesoscopic   analog of the Braess paradox encountered in road networks,"By combining quantum simulations of electron transport and scanning-gate microscopy, we have shown that the current transmitted through a semiconductor two-path rectangular network in the ballistic and coherent regimes of transport can be paradoxically degraded by adding a third path to the network. This is analogous to the Braess paradox occurring in classical networks. Simulations reported here enlighten the role played by congestion in the network."
http://arxiv.org/abs/1405.1677v1,paper,Mode-Locked Chip Laser using Waveguide Arrays,"We demonstrate theoretically that robust mode-locking can be achieved on a semiconductor chip with a waveguide array architecture. The waveguide arrays are used as an ideal saturable absorption mechanism for initial noise start-up as well as pulse shaping and stabilization. The cavity gain is provided by an injection current and forward biasing of the semiconductor material. The technology can be integrated directly with semiconductor architectures and technologies, thus allowing for the potential of an on-chip, broadband device."
http://arxiv.org/abs/1704.06698v2,paper,An ab initio Local Exchange Approach to the Calculations of Tc of Dilute   Magnetic Semiconductors,The DFT calculations were performed of densities of states of semiconductor GaAs and magnetic semiconductor Ga0.9375Mn0.0625As. It is obtained that a part of Mn3d- states is hybridized with valence band at Fermi level. The exchange integrals of Anderson impurity model were calculated making use of atomic Hartree-Fock package and angular momentum coupling technique. Theoretical Tc of Ga0.9375Mn0.0625As obtained in the multiscale ab initio method is in reasonable agreement with experiment. The application of Hubbard parameters in DFT calculations using ultrasoft pseudopotentials is discussed.
http://arxiv.org/abs/1804.01621v1,paper,Theoretical prediction of two-dimensional CrOF sheet as a ferromagnetic   semiconductor or a half-metal,"Two-dimensional chromium oxide fluoride CrOF sheet was studied based on density functional theory. The investigation indicates that the CrOF sheet is an intrinsic ferromagnetic semiconductor. The calculated low cleavage energy implies that the ferromagnetic semiconductor can be exfoliated from its bulk form. The corresponding Curie temperature is 150 K. In particular, the Curie temperature increases up to 410 K under hole doping and the CrOF sheet becomes a half-metal. The versatile electronic and magnetic properties indicate that the two-dimensional CrOF sheet can be a promising candidate for next-generation spintronic devices."
http://arxiv.org/abs/1809.11111v2,paper,Probing Andreev reflection reach in semiconductor-superconductor hybrids   by Aharonov-Bohm effect,Recent development in fabrication of hybrid nanostructures allows for creation of quantum interferometers that combine semiconductor and superconductor materials. We show that in those nanostructures the joint phenomena of Aharonov-Bohm effect and Andreev reflections can be used to determine the length on which the electron is retro-reflected as a hole. We propose to exploit this feature for probing of the quasiparticle coherence length in semiconductor-superconductor hybrids by a magnetoconductance measurement.
http://arxiv.org/abs/1810.01843v2,paper,Exciton Mott transition revisited,"The dissociation of excitons into holes and electrons in photoexcited semiconductors, despite being one of the first recognized examples of a Mott transition, still defies a complete understanding, especially regarding the character of the transition, which is first order in some cases and second order in others. Here we consider an idealized model of photoexcited semiconductors that can be mapped onto a spin-polarised half-filled Hubbard model, whose phase diagram reproduces most of the phenomenology of photoexcited semiconductors and uncovers the key role of the exciton binding energy in determining the order of the exciton Mott transition."
http://arxiv.org/abs/1910.06570v1,paper,Resonant photovoltaic effect in doped magnetic semiconductors,"The rectified non-linear response of a clean undoped semiconductor to an AC electric field includes a well known intrinsic contribution -- the shift current. We show that when Kramers degeneracy is broken, a distinct second order rectified response appears that is due to Bloch state anomalous velocities in a system with an oscillating Fermi surface. This effect, which we refer to as the resonant photovoltaic effect (RPE), produces a resonant galvanic current peak at the interband absorption threshold in doped semiconductors or semimetals with approximate particle-hole symmetry. We evaluate the RPE for a model of the surface states of a magnetized topological insulator."
http://arxiv.org/abs/2006.13703v1,paper,A mathematical walk into the paradox of Bloch oscillations,"We describe mathematically the apparently paradoxical phenomenon that an electronic current in a semiconductor can flow because of collisions, and not despite them. A transport model of charge transport in a one-dimensional semiconductor crystal is considered, where each electron follows the periodic hamiltonian trajectories, determined by the semiconductor band structure, and undergoes non-elastic collisions with a phonon bath. Starting from the detailed phase-space model, a closed system of ODEs is obtained for averaged quantities. Such a simplified model is nevertheless capable of describing transient Bloch oscillations, their damping and the consequent onset of a steady current flow, which is in good agreement with the available experimental data."
http://arxiv.org/abs/2010.11494v1,paper,Weyl points in the multi-terminal Hybrid Superconductor-Semiconductor   Nanowire devices,The technology of superconductor-semiconductor nanowire devices has matured in the last years in the quest for topological quantum computing. This makes it feasible to make more complex and sophisticated devices. We investigate multi-terminal superconductor-semiconductor wires to access feasibility of another topological phenomenon: Weyl singularities in their spectrum. We have found an abundance of Weyl singularities for devices with intermediate size of the electrodes. We describe their properties and the ways the singularities emerge and disappear upon variation of the setup parameters.
http://arxiv.org/abs/2106.14164v1,paper,Shift of Infrared Absorption and Emission Spectra of Transition Metal   Ions in Solid Solutions of Semiconductor Compounds,A universal theoretical model is proposed that explains the observed shift of IR absorption and emission bands in the spectra of transition metal ions in solid solutions of semiconductor compounds. The model has been used for estimating the long-wavelength shift of luminescence bands in the spectra of semiconductor solid solutions with increasing concentration in application to crystals of the ternary systems ZnMgSe(Cr2+) and CdMnTe(Fe2+). Description of the phenomenon is generalized to the case of multicomponent solid solutions.
http://arxiv.org/abs/2108.04722v2,paper,Strong coupling in semiconductor hyperbolic metamaterials,"Semiconductor-based layered hyperbolic metamaterials (HMMs) house high-wavevector volume plasmon polariton (VPP) modes in the infrared spectral range. VPP modes have successfully been exploited in the weak-coupling regime through the enhanced Purcell effect. In this paper, we experimentally demonstrate strong coupling between the VPP modes in a semiconductor HMM and the intersubband transition of epitaxially-embedded quantum wells. We observe clear anticrossings in the dispersion curves for the zeroth-, first-, second-, and third-order VPP modes, resulting in upper and lower polariton branches for each mode. This demonstration sets the stage for the creation of novel infrared optoelectronic structures combining HMMs with embedded epitaxial emitter or detector structures."
http://arxiv.org/abs/2108.05878v1,paper,Semiconductor Epitaxy in Superconducting Templates,"Integration of high quality semiconductor-superconductor devices into scalable and CMOS compatible architectures remains an outstanding challenge, currently hindering their practical implementation. Here, we demonstrate growth of InAs nanowires monolithically integrated on Si inside lateral cavities containing superconducting TiN elements. This technique allows growth of hybrid devices characterized by sharp semiconductor-superconductor interfaces and with alignment along arbitrary crystallographic directions. Electrical characterization at low temperature reveals proximity induced superconductivity in InAs via a transparent interface."
http://arxiv.org/abs/1409.0300v1,paper,Semiconductor nanowires studied by photocurrent spectroscopy,Photocurrent spectroscopy is a versatile technique to identify and understand the optoelectronic dynamics occurring in semiconductor nanowires. Conventional photocurrent spectroscopy allows to explore the morphology and material properties of nanowires as well as their contact interfaces. Using time-resolved photocurrent spectroscopy one gets additional information on the multiple photocurrent generation mechanisms and their respective timescales. This chapter discusses various aspects of the photocurrent spectroscopy and it summarizes the physical mechanisms behind the photocurrent and photoconductance effects in semiconductor nanowires.
http://arxiv.org/abs/1503.03015v1,paper,Carrier statistics and quantum capacitance effects on mobility   extraction in two-dimensional crystal semiconductor field-effect transistors,"In this work, the consequence of the high band-edge density of states on the carrier statistics and quantum capacitance in transition metal dichalcogenide two-dimensional semiconductor devices is explored. The study questions the validity of commonly used expressions for extracting carrier densities and field-effect mobilities from the transfer characteristics of transistors with such channel materials. By comparison to experimental data, a new method for the accurate extraction of carrier densities and mobilities is outlined. The work thus highlights a fundamental difference between these materials and traditional semiconductors that must be considered in future experimental measurements."
http://arxiv.org/abs/1602.00609v2,paper,Emergence of transverse spin in optical modes of semiconductor nanowires,"The transverse spin angular momentum of light has recently received tremendous attention as it adds a new degree of freedom for controlling light-matter interactions. In this work we demonstrate the generation of transverse spin angular momentum by the weakly-guided mode of semiconductor nanowires. The evanescent field of these modes in combination with the transversality condition rigorously accounts for the occurrence of transverse spin angular momentum. The intriguing and nontrivial spin properties of optical modes in semiconductor nanowires are of high interest for a broad range of new applications including chiral optical trapping, quantum information processing, and nanophotonic circuitry."
http://arxiv.org/abs/1602.02239v1,paper,Lieb-Mattis ferrimagnetism in diluted magnetic semiconductors,"We show the possibility of long-range ferrimagnetic ordering with a saturation magnetisation of the order of 1 Bohr magneton per spin for arbitrarily low concentration of magnetic impurities in semiconductors, provided that the impurities form a superstructure satisfying the conditions of the Lieb-Mattis theorem. Explicit examples of such superstructures are given for the wurtzite lattice, and the temperature of ferrimagnetic transition is estimated from a high-temperature expansion. Exact diagonalization studies show that small fragments of the structure exhibit enhanced magnetic response and isotropic superparamagnetism at low temperatures. A quantum transition in a high magnetic field is considered and similar superstructures in cubic semiconductors are discussed as well."
http://arxiv.org/abs/1609.08361v3,paper,Electric power generation of a liquid self-assembled drop on a   semiconductor surface,"The technological innovation of the direct conversion of solar energy to electric plays an important role in electric power generation. Earlier discussions of band bending in a semiconductor contacting a metal and liquid electrolyte solutions containing redox couples with different electrochemical potentials should not overshadow the fact that under absorption of photons takes place in a solar cell, which can generate free charge for an electrical circuit. Here we propose new band bending of ZnO and Cu2O semiconductors induced by a liquid self-assembled microdrop of a physiological salt solution."
http://arxiv.org/abs/1803.05532v1,paper,"Thermal transport in semiconductor nanostructures, graphene and related   two-dimensional materials","We review experimental and theoretical results on thermal transport in semiconductor nanostructures (multilayer thin films, core/shell and segmented nanowires), single- and few-layer graphene, hexagonal boron nitride, molybdenum disulfide and black phosphorus. Different possibilities of phonon engineering for optimization of electrical and heat conductions are discussed. The role of the phonon energy spectra modification on the thermal conductivity in semiconductor nanostructures is revealed. The dependence of thermal conductivity in graphene and related two-dimensional (2D) materials on temperature, flake size, defect concentration, edge roughness and strain is analyzed."
http://arxiv.org/abs/1905.01328v1,paper,Terahertz Raman spectroscopy probe of intermolecular vibration in   high-mobility organic semiconductors under uniaxial strain,"Terahertz Raman spectroscopy was performed on high-mobility organic single-crystal semiconductors, by which the phonon energy at the Gamma point was qualified as a function of external uniaxial strain. The observation of peak shifts in Raman modes under uniaxial strain revealed that application of an external strain can effectively tune the intermolecular vibration that particularly correlates electron-phonon coupling. Terahertz Raman spectroscopy conducted in conjunction with molecular dynamics simulation provides an in-depth understanding of the recently discovered very large strain effect on charge conduction in high-mobility organic semiconductors."
